t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t-0,alvo
107703.83,107710.45,107706.41,107561.86,107553.59,107526.34,107613.9,107655.68,107708.28,107725.75,107733.39,107779.11,107784.99,107784.24,107780.74,107777.69
107710.45,107706.41,107561.86,107553.59,107526.34,107613.9,107655.68,107708.28,107725.75,107733.39,107779.11,107784.99,107784.24,107780.74,107777.69,107813.06
107706.41,107561.86,107553.59,107526.34,107613.9,107655.68,107708.28,107725.75,107733.39,107779.11,107784.99,107784.24,107780.74,107777.69,107813.06,107783.03
107561.86,107553.59,107526.34,107613.9,107655.68,107708.28,107725.75,107733.39,107779.11,107784.99,107784.24,107780.74,107777.69,107813.06,107783.03,107760.16
107553.59,107526.34,107613.9,107655.68,107708.28,107725.75,107733.39,107779.11,107784.99,107784.24,107780.74,107777.69,107813.06,107783.03,107760.16,107719.54
107526.34,107613.9,107655.68,107708.28,107725.75,107733.39,107779.11,107784.99,107784.24,107780.74,107777.69,107813.06,107783.03,107760.16,107719.54,107738.72
107613.9,107655.68,107708.28,107725.75,107733.39,107779.11,107784.99,107784.24,107780.74,107777.69,107813.06,107783.03,107760.16,107719.54,107738.72,107762.96
107655.68,107708.28,107725.75,107733.39,107779.11,107784.99,107784.24,107780.74,107777.69,107813.06,107783.03,107760.16,107719.54,107738.72,107762.96,107729.63
107708.28,107725.75,107733.39,107779.11,107784.99,107784.24,107780.74,107777.69,107813.06,107783.03,107760.16,107719.54,107738.72,107762.96,107729.63,107729.16
107725.75,107733.39,107779.11,107784.99,107784.24,107780.74,107777.69,107813.06,107783.03,107760.16,107719.54,107738.72,107762.96,107729.63,107729.16,107738.72
107733.39,107779.11,107784.99,107784.24,107780.74,107777.69,107813.06,107783.03,107760.16,107719.54,107738.72,107762.96,107729.63,107729.16,107738.72,107706.42
107779.11,107784.99,107784.24,107780.74,107777.69,107813.06,107783.03,107760.16,107719.54,107738.72,107762.96,107729.63,107729.16,107738.72,107706.42,107690.24
107784.99,107784.24,107780.74,107777.69,107813.06,107783.03,107760.16,107719.54,107738.72,107762.96,107729.63,107729.16,107738.72,107706.42,107690.24,107701.87
107784.24,107780.74,107777.69,107813.06,107783.03,107760.16,107719.54,107738.72,107762.96,107729.63,107729.16,107738.72,107706.42,107690.24,107701.87,107694.8
107780.74,107777.69,107813.06,107783.03,107760.16,107719.54,107738.72,107762.96,107729.63,107729.16,107738.72,107706.42,107690.24,107701.87,107694.8,107666.52
107777.69,107813.06,107783.03,107760.16,107719.54,107738.72,107762.96,107729.63,107729.16,107738.72,107706.42,107690.24,107701.87,107694.8,107666.52,107658.19
107813.06,107783.03,107760.16,107719.54,107738.72,107762.96,107729.63,107729.16,107738.72,107706.42,107690.24,107701.87,107694.8,107666.52,107658.19,107659.42
107783.03,107760.16,107719.54,107738.72,107762.96,107729.63,107729.16,107738.72,107706.42,107690.24,107701.87,107694.8,107666.52,107658.19,107659.42,107653.79
107760.16,107719.54,107738.72,107762.96,107729.63,107729.16,107738.72,107706.42,107690.24,107701.87,107694.8,107666.52,107658.19,107659.42,107653.79,107651.42
107719.54,107738.72,107762.96,107729.63,107729.16,107738.72,107706.42,107690.24,107701.87,107694.8,107666.52,107658.19,107659.42,107653.79,107651.42,107667.3
107738.72,107762.96,107729.63,107729.16,107738.72,107706.42,107690.24,107701.87,107694.8,107666.52,107658.19,107659.42,107653.79,107651.42,107667.3,107613.5
107762.96,107729.63,107729.16,107738.72,107706.42,107690.24,107701.87,107694.8,107666.52,107658.19,107659.42,107653.79,107651.42,107667.3,107613.5,107648.5
107729.63,107729.16,107738.72,107706.42,107690.24,107701.87,107694.8,107666.52,107658.19,107659.42,107653.79,107651.42,107667.3,107613.5,107648.5,107718.36
107729.16,107738.72,107706.42,107690.24,107701.87,107694.8,107666.52,107658.19,107659.42,107653.79,107651.42,107667.3,107613.5,107648.5,107718.36,107739.49
107738.72,107706.42,107690.24,107701.87,107694.8,107666.52,107658.19,107659.42,107653.79,107651.42,107667.3,107613.5,107648.5,107718.36,107739.49,107751.39
107706.42,107690.24,107701.87,107694.8,107666.52,107658.19,107659.42,107653.79,107651.42,107667.3,107613.5,107648.5,107718.36,107739.49,107751.39,107690.54
107690.24,107701.87,107694.8,107666.52,107658.19,107659.42,107653.79,107651.42,107667.3,107613.5,107648.5,107718.36,107739.49,107751.39,107690.54,107707.75
107701.87,107694.8,107666.52,107658.19,107659.42,107653.79,107651.42,107667.3,107613.5,107648.5,107718.36,107739.49,107751.39,107690.54,107707.75,107710.56
107694.8,107666.52,107658.19,107659.42,107653.79,107651.42,107667.3,107613.5,107648.5,107718.36,107739.49,107751.39,107690.54,107707.75,107710.56,107637.19
107666.52,107658.19,107659.42,107653.79,107651.42,107667.3,107613.5,107648.5,107718.36,107739.49,107751.39,107690.54,107707.75,107710.56,107637.19,107618.09
107658.19,107659.42,107653.79,107651.42,107667.3,107613.5,107648.5,107718.36,107739.49,107751.39,107690.54,107707.75,107710.56,107637.19,107618.09,107587.89
107659.42,107653.79,107651.42,107667.3,107613.5,107648.5,107718.36,107739.49,107751.39,107690.54,107707.75,107710.56,107637.19,107618.09,107587.89,107629.85
107653.79,107651.42,107667.3,107613.5,107648.5,107718.36,107739.49,107751.39,107690.54,107707.75,107710.56,107637.19,107618.09,107587.89,107629.85,107687.83
107651.42,107667.3,107613.5,107648.5,107718.36,107739.49,107751.39,107690.54,107707.75,107710.56,107637.19,107618.09,107587.89,107629.85,107687.83,107666.02
107667.3,107613.5,107648.5,107718.36,107739.49,107751.39,107690.54,107707.75,107710.56,107637.19,107618.09,107587.89,107629.85,107687.83,107666.02,107634.9
107613.5,107648.5,107718.36,107739.49,107751.39,107690.54,107707.75,107710.56,107637.19,107618.09,107587.89,107629.85,107687.83,107666.02,107634.9,107626.19
107648.5,107718.36,107739.49,107751.39,107690.54,107707.75,107710.56,107637.19,107618.09,107587.89,107629.85,107687.83,107666.02,107634.9,107626.19,107649.86
107718.36,107739.49,107751.39,107690.54,107707.75,107710.56,107637.19,107618.09,107587.89,107629.85,107687.83,107666.02,107634.9,107626.19,107649.86,107602.37
107739.49,107751.39,107690.54,107707.75,107710.56,107637.19,107618.09,107587.89,107629.85,107687.83,107666.02,107634.9,107626.19,107649.86,107602.37,107602.98
107751.39,107690.54,107707.75,107710.56,107637.19,107618.09,107587.89,107629.85,107687.83,107666.02,107634.9,107626.19,107649.86,107602.37,107602.98,107599.99
107690.54,107707.75,107710.56,107637.19,107618.09,107587.89,107629.85,107687.83,107666.02,107634.9,107626.19,107649.86,107602.37,107602.98,107599.99,107573.98
107707.75,107710.56,107637.19,107618.09,107587.89,107629.85,107687.83,107666.02,107634.9,107626.19,107649.86,107602.37,107602.98,107599.99,107573.98,107621.55
107710.56,107637.19,107618.09,107587.89,107629.85,107687.83,107666.02,107634.9,107626.19,107649.86,107602.37,107602.98,107599.99,107573.98,107621.55,107624.31
107637.19,107618.09,107587.89,107629.85,107687.83,107666.02,107634.9,107626.19,107649.86,107602.37,107602.98,107599.99,107573.98,107621.55,107624.31,107639.21
107618.09,107587.89,107629.85,107687.83,107666.02,107634.9,107626.19,107649.86,107602.37,107602.98,107599.99,107573.98,107621.55,107624.31,107639.21,107689.52
107587.89,107629.85,107687.83,107666.02,107634.9,107626.19,107649.86,107602.37,107602.98,107599.99,107573.98,107621.55,107624.31,107639.21,107689.52,107694.48
107629.85,107687.83,107666.02,107634.9,107626.19,107649.86,107602.37,107602.98,107599.99,107573.98,107621.55,107624.31,107639.21,107689.52,107694.48,107709.55
107687.83,107666.02,107634.9,107626.19,107649.86,107602.37,107602.98,107599.99,107573.98,107621.55,107624.31,107639.21,107689.52,107694.48,107709.55,107724.4
107666.02,107634.9,107626.19,107649.86,107602.37,107602.98,107599.99,107573.98,107621.55,107624.31,107639.21,107689.52,107694.48,107709.55,107724.4,107695.36
107634.9,107626.19,107649.86,107602.37,107602.98,107599.99,107573.98,107621.55,107624.31,107639.21,107689.52,107694.48,107709.55,107724.4,107695.36,107724.57
107626.19,107649.86,107602.37,107602.98,107599.99,107573.98,107621.55,107624.31,107639.21,107689.52,107694.48,107709.55,107724.4,107695.36,107724.57,107700.87
107649.86,107602.37,107602.98,107599.99,107573.98,107621.55,107624.31,107639.21,107689.52,107694.48,107709.55,107724.4,107695.36,107724.57,107700.87,107710.08
107602.37,107602.98,107599.99,107573.98,107621.55,107624.31,107639.21,107689.52,107694.48,107709.55,107724.4,107695.36,107724.57,107700.87,107710.08,107685.9
107602.98,107599.99,107573.98,107621.55,107624.31,107639.21,107689.52,107694.48,107709.55,107724.4,107695.36,107724.57,107700.87,107710.08,107685.9,107670.34
107599.99,107573.98,107621.55,107624.31,107639.21,107689.52,107694.48,107709.55,107724.4,107695.36,107724.57,107700.87,107710.08,107685.9,107670.34,107676.63
107573.98,107621.55,107624.31,107639.21,107689.52,107694.48,107709.55,107724.4,107695.36,107724.57,107700.87,107710.08,107685.9,107670.34,107676.63,107680.2
107621.55,107624.31,107639.21,107689.52,107694.48,107709.55,107724.4,107695.36,107724.57,107700.87,107710.08,107685.9,107670.34,107676.63,107680.2,107698.31
107624.31,107639.21,107689.52,107694.48,107709.55,107724.4,107695.36,107724.57,107700.87,107710.08,107685.9,107670.34,107676.63,107680.2,107698.31,107672.26
107639.21,107689.52,107694.48,107709.55,107724.4,107695.36,107724.57,107700.87,107710.08,107685.9,107670.34,107676.63,107680.2,107698.31,107672.26,107676.68
107689.52,107694.48,107709.55,107724.4,107695.36,107724.57,107700.87,107710.08,107685.9,107670.34,107676.63,107680.2,107698.31,107672.26,107676.68,107678.34
107694.48,107709.55,107724.4,107695.36,107724.57,107700.87,107710.08,107685.9,107670.34,107676.63,107680.2,107698.31,107672.26,107676.68,107678.34,107690.26
107709.55,107724.4,107695.36,107724.57,107700.87,107710.08,107685.9,107670.34,107676.63,107680.2,107698.31,107672.26,107676.68,107678.34,107690.26,107700.65
107724.4,107695.36,107724.57,107700.87,107710.08,107685.9,107670.34,107676.63,107680.2,107698.31,107672.26,107676.68,107678.34,107690.26,107700.65,107701.2
107695.36,107724.57,107700.87,107710.08,107685.9,107670.34,107676.63,107680.2,107698.31,107672.26,107676.68,107678.34,107690.26,107700.65,107701.2,107707.03
107724.57,107700.87,107710.08,107685.9,107670.34,107676.63,107680.2,107698.31,107672.26,107676.68,107678.34,107690.26,107700.65,107701.2,107707.03,107674.1
107700.87,107710.08,107685.9,107670.34,107676.63,107680.2,107698.31,107672.26,107676.68,107678.34,107690.26,107700.65,107701.2,107707.03,107674.1,107701.47
107710.08,107685.9,107670.34,107676.63,107680.2,107698.31,107672.26,107676.68,107678.34,107690.26,107700.65,107701.2,107707.03,107674.1,107701.47,107701.44
107685.9,107670.34,107676.63,107680.2,107698.31,107672.26,107676.68,107678.34,107690.26,107700.65,107701.2,107707.03,107674.1,107701.47,107701.44,107709.73
107670.34,107676.63,107680.2,107698.31,107672.26,107676.68,107678.34,107690.26,107700.65,107701.2,107707.03,107674.1,107701.47,107701.44,107709.73,107669.67
107676.63,107680.2,107698.31,107672.26,107676.68,107678.34,107690.26,107700.65,107701.2,107707.03,107674.1,107701.47,107701.44,107709.73,107669.67,107672.6
107680.2,107698.31,107672.26,107676.68,107678.34,107690.26,107700.65,107701.2,107707.03,107674.1,107701.47,107701.44,107709.73,107669.67,107672.6,107745.53
107698.31,107672.26,107676.68,107678.34,107690.26,107700.65,107701.2,107707.03,107674.1,107701.47,107701.44,107709.73,107669.67,107672.6,107745.53,107745.52
107672.26,107676.68,107678.34,107690.26,107700.65,107701.2,107707.03,107674.1,107701.47,107701.44,107709.73,107669.67,107672.6,107745.53,107745.52,107745.55
107676.68,107678.34,107690.26,107700.65,107701.2,107707.03,107674.1,107701.47,107701.44,107709.73,107669.67,107672.6,107745.53,107745.52,107745.55,107745.74
107678.34,107690.26,107700.65,107701.2,107707.03,107674.1,107701.47,107701.44,107709.73,107669.67,107672.6,107745.53,107745.52,107745.55,107745.74,107732.55
107690.26,107700.65,107701.2,107707.03,107674.1,107701.47,107701.44,107709.73,107669.67,107672.6,107745.53,107745.52,107745.55,107745.74,107732.55,107723.38
107700.65,107701.2,107707.03,107674.1,107701.47,107701.44,107709.73,107669.67,107672.6,107745.53,107745.52,107745.55,107745.74,107732.55,107723.38,107729.13
107701.2,107707.03,107674.1,107701.47,107701.44,107709.73,107669.67,107672.6,107745.53,107745.52,107745.55,107745.74,107732.55,107723.38,107729.13,107743.5
107707.03,107674.1,107701.47,107701.44,107709.73,107669.67,107672.6,107745.53,107745.52,107745.55,107745.74,107732.55,107723.38,107729.13,107743.5,107770.2
107674.1,107701.47,107701.44,107709.73,107669.67,107672.6,107745.53,107745.52,107745.55,107745.74,107732.55,107723.38,107729.13,107743.5,107770.2,107779.65
107701.47,107701.44,107709.73,107669.67,107672.6,107745.53,107745.52,107745.55,107745.74,107732.55,107723.38,107729.13,107743.5,107770.2,107779.65,107803.38
107701.44,107709.73,107669.67,107672.6,107745.53,107745.52,107745.55,107745.74,107732.55,107723.38,107729.13,107743.5,107770.2,107779.65,107803.38,107803.38
107709.73,107669.67,107672.6,107745.53,107745.52,107745.55,107745.74,107732.55,107723.38,107729.13,107743.5,107770.2,107779.65,107803.38,107803.38,107818.07
107669.67,107672.6,107745.53,107745.52,107745.55,107745.74,107732.55,107723.38,107729.13,107743.5,107770.2,107779.65,107803.38,107803.38,107818.07,107815.0
107672.6,107745.53,107745.52,107745.55,107745.74,107732.55,107723.38,107729.13,107743.5,107770.2,107779.65,107803.38,107803.38,107818.07,107815.0,107812.62
107745.53,107745.52,107745.55,107745.74,107732.55,107723.38,107729.13,107743.5,107770.2,107779.65,107803.38,107803.38,107818.07,107815.0,107812.62,107810.48
107745.52,107745.55,107745.74,107732.55,107723.38,107729.13,107743.5,107770.2,107779.65,107803.38,107803.38,107818.07,107815.0,107812.62,107810.48,107812.15
107745.55,107745.74,107732.55,107723.38,107729.13,107743.5,107770.2,107779.65,107803.38,107803.38,107818.07,107815.0,107812.62,107810.48,107812.15,107811.26
107745.74,107732.55,107723.38,107729.13,107743.5,107770.2,107779.65,107803.38,107803.38,107818.07,107815.0,107812.62,107810.48,107812.15,107811.26,107814.98
107732.55,107723.38,107729.13,107743.5,107770.2,107779.65,107803.38,107803.38,107818.07,107815.0,107812.62,107810.48,107812.15,107811.26,107814.98,107809.51
107723.38,107729.13,107743.5,107770.2,107779.65,107803.38,107803.38,107818.07,107815.0,107812.62,107810.48,107812.15,107811.26,107814.98,107809.51,107790.96
107729.13,107743.5,107770.2,107779.65,107803.38,107803.38,107818.07,107815.0,107812.62,107810.48,107812.15,107811.26,107814.98,107809.51,107790.96,107811.87
107743.5,107770.2,107779.65,107803.38,107803.38,107818.07,107815.0,107812.62,107810.48,107812.15,107811.26,107814.98,107809.51,107790.96,107811.87,107843.4
107770.2,107779.65,107803.38,107803.38,107818.07,107815.0,107812.62,107810.48,107812.15,107811.26,107814.98,107809.51,107790.96,107811.87,107843.4,107815.02
107779.65,107803.38,107803.38,107818.07,107815.0,107812.62,107810.48,107812.15,107811.26,107814.98,107809.51,107790.96,107811.87,107843.4,107815.02,107815.76
107803.38,107803.38,107818.07,107815.0,107812.62,107810.48,107812.15,107811.26,107814.98,107809.51,107790.96,107811.87,107843.4,107815.02,107815.76,107808.89
107803.38,107818.07,107815.0,107812.62,107810.48,107812.15,107811.26,107814.98,107809.51,107790.96,107811.87,107843.4,107815.02,107815.76,107808.89,107833.41
107818.07,107815.0,107812.62,107810.48,107812.15,107811.26,107814.98,107809.51,107790.96,107811.87,107843.4,107815.02,107815.76,107808.89,107833.41,107816.64
107815.0,107812.62,107810.48,107812.15,107811.26,107814.98,107809.51,107790.96,107811.87,107843.4,107815.02,107815.76,107808.89,107833.41,107816.64,107807.33
107812.62,107810.48,107812.15,107811.26,107814.98,107809.51,107790.96,107811.87,107843.4,107815.02,107815.76,107808.89,107833.41,107816.64,107807.33,107778.12
107810.48,107812.15,107811.26,107814.98,107809.51,107790.96,107811.87,107843.4,107815.02,107815.76,107808.89,107833.41,107816.64,107807.33,107778.12,107794.37
107812.15,107811.26,107814.98,107809.51,107790.96,107811.87,107843.4,107815.02,107815.76,107808.89,107833.41,107816.64,107807.33,107778.12,107794.37,107818.98
107811.26,107814.98,107809.51,107790.96,107811.87,107843.4,107815.02,107815.76,107808.89,107833.41,107816.64,107807.33,107778.12,107794.37,107818.98,107829.22
107814.98,107809.51,107790.96,107811.87,107843.4,107815.02,107815.76,107808.89,107833.41,107816.64,107807.33,107778.12,107794.37,107818.98,107829.22,107829.23
107809.51,107790.96,107811.87,107843.4,107815.02,107815.76,107808.89,107833.41,107816.64,107807.33,107778.12,107794.37,107818.98,107829.22,107829.23,107829.23
107790.96,107811.87,107843.4,107815.02,107815.76,107808.89,107833.41,107816.64,107807.33,107778.12,107794.37,107818.98,107829.22,107829.23,107829.23,107849.04
107811.87,107843.4,107815.02,107815.76,107808.89,107833.41,107816.64,107807.33,107778.12,107794.37,107818.98,107829.22,107829.23,107829.23,107849.04,107843.36
107843.4,107815.02,107815.76,107808.89,107833.41,107816.64,107807.33,107778.12,107794.37,107818.98,107829.22,107829.23,107829.23,107849.04,107843.36,107850.0
107815.02,107815.76,107808.89,107833.41,107816.64,107807.33,107778.12,107794.37,107818.98,107829.22,107829.23,107829.23,107849.04,107843.36,107850.0,107838.91
107815.76,107808.89,107833.41,107816.64,107807.33,107778.12,107794.37,107818.98,107829.22,107829.23,107829.23,107849.04,107843.36,107850.0,107838.91,107831.96
107808.89,107833.41,107816.64,107807.33,107778.12,107794.37,107818.98,107829.22,107829.23,107829.23,107849.04,107843.36,107850.0,107838.91,107831.96,107818.44
107833.41,107816.64,107807.33,107778.12,107794.37,107818.98,107829.22,107829.23,107829.23,107849.04,107843.36,107850.0,107838.91,107831.96,107818.44,107823.3
