Date,Open,Low,High,Close,Volume
2025-07-02 16:59:00,109219.85,109189.31,109230.0,109199.73,37080539.02222222
2025-07-02 17:00:00,109221.84,109214.07,109223.49,109214.07,37080539.02222222
2025-07-02 17:01:00,109214.71,109206.14,109214.71,109206.15,37067650.844444446
2025-07-02 17:02:00,109211.58,109199.25,109211.58,109199.25,37064612.97777778
2025-07-02 17:03:00,109191.13,109184.74,109230.0,109226.9,37064612.97777778
2025-07-02 17:04:00,109219.52,109197.28,109225.55,109211.49,37064732.44444445
2025-07-02 17:05:00,109211.48,109211.48,109237.67,109237.67,37094869.333333336
2025-07-02 17:06:00,109257.35,109221.85,109257.35,109241.06,37081500.44444445
2025-07-02 17:07:00,109241.06,109241.06,109260.65,109260.65,37117701.68888889
2025-07-02 17:08:00,109250.01,109209.0,109250.01,109250.01,37117701.68888889
2025-07-02 17:09:00,109250.0,109229.56,109250.01,109229.56,37204030.57777778
2025-07-02 17:10:00,109229.34,109229.03,109229.34,109229.04,37204030.57777778
2025-07-02 17:11:00,109220.0,109219.99,109244.61,109244.6,37200142.222222224
2025-07-02 17:12:00,109244.61,109216.0,109276.76,109276.75,37187444.62222222
2025-07-02 17:13:00,109286.33,109248.65,109309.18,109257.22,37207441.06666667
2025-07-02 17:14:00,109248.66,109236.59,109295.6,109260.71,37875148.8
2025-07-02 17:15:00,109281.2,109268.39,109306.9,109304.59,37875148.8
2025-07-02 17:16:00,109293.08,109293.08,109330.71,109330.71,37900421.68888889
2025-07-02 17:17:00,109335.05,109335.05,109379.77,109379.7,37181539.55555555
2025-07-02 17:18:00,109379.69,109350.01,109384.82,109370.99,37919911.822222225
2025-07-02 17:19:00,109370.98,109362.59,109412.6,109362.59,37285924.97777778
2025-07-02 17:20:00,109362.59,109347.6,109362.59,109347.6,37983274.666666664
2025-07-02 17:21:00,109347.6,109328.62,109347.6,109328.62,37983274.666666664
2025-07-02 17:22:00,109322.4,109302.18,109346.77,109346.38,37981166.93333333
2025-07-02 17:23:00,109346.38,109346.38,109346.75,109346.58,37293761.42222222
2025-07-02 17:24:00,109346.59,109327.45,109346.59,109340.75,36972000.71111111
2025-07-02 17:25:00,109349.98,109314.2,109349.98,109314.21,37664017.06666667
2025-07-02 17:26:00,109306.01,109294.8,109327.48,109327.48,37999524.97777778
2025-07-02 17:27:00,109327.49,109285.77,109331.22,109285.78,38011485.86666667
2025-07-02 17:28:00,109281.41,109281.41,109311.15,109293.59,38022923.37777778
2025-07-02 17:29:00,109283.18,109283.17,109301.0,109283.2,38022923.37777778
2025-07-02 17:30:00,109285.0,109285.0,109310.2,109310.2,38037373.155555554
2025-07-02 17:31:00,109310.21,109284.7,109310.21,109297.85,38024712.53333333
2025-07-02 17:32:00,109307.27,109307.27,109359.41,109359.41,38066301.155555554
2025-07-02 17:33:00,109360.76,109360.76,109397.2,109397.2,37449827.55555555
2025-07-02 17:34:00,109397.19,109317.0,109397.2,109391.1,38124828.44444445
2025-07-02 17:35:00,109391.09,109375.36,109397.18,109375.36,38097772.08888889
2025-07-02 17:36:00,109371.59,109371.59,109395.81,109394.49,38028848.35555556
2025-07-02 17:37:00,109396.19,109396.18,109396.59,109396.58,37356780.08888889
2025-07-02 17:38:00,109396.58,109381.49,109405.09,109381.5,37431509.333333336
2025-07-02 17:39:00,109381.39,109380.98,109381.43,109381.31,38092273.777777776
2025-07-02 17:40:00,109361.6,109355.22,109389.32,109355.22,38092273.777777776
2025-07-02 17:41:00,109355.22,109297.8,109377.04,109340.26,38107707.733333334
2025-07-02 17:42:00,109340.27,109322.41,109347.83,109347.83,37466908.44444445
2025-07-02 17:43:00,109347.82,109337.47,109387.59,109387.59,37488318.57777778
2025-07-02 17:44:00,109363.4,109294.98,109363.4,109294.99,38178395.02222222
2025-07-02 17:45:00,109295.05,109295.05,109331.07,109309.78,37749922.13333333
2025-07-02 17:46:00,109309.78,109309.78,109359.34,109334.4,37772248.177777775
2025-07-02 17:47:00,109351.56,109351.56,109388.8,109388.79,37772248.177777775
2025-07-02 17:48:00,109386.15,109386.15,109390.27,109390.27,38208625.777777776
2025-07-02 17:49:00,109390.27,109390.15,109393.86,109390.23,38208625.777777776
2025-07-02 17:50:00,109390.23,109390.23,109411.98,109411.98,38226998.04444444
2025-07-02 17:51:00,109411.97,109411.97,109472.13,109472.13,38250928.35555556
2025-07-02 17:52:00,109477.06,109453.1,109487.21,109487.2,38199515.02222222
2025-07-02 17:53:00,109498.55,109485.52,109500.0,109485.52,37596669.155555554
2025-07-02 17:54:00,109485.52,109485.52,109540.24,109540.24,37596669.155555554
2025-07-02 17:55:00,109538.74,109533.35,109580.35,109580.34,37561668.266666666
2025-07-02 17:56:00,109580.35,109533.36,109580.35,109533.36,37633902.93333333
2025-07-02 17:57:00,109523.29,109463.93,109523.29,109485.66,37669979.02222222
2025-07-02 17:58:00,109485.66,109465.74,109501.45,109465.74,37669979.02222222
2025-07-02 17:59:00,109470.4,109470.4,109491.29,109489.48,37728500.62222222
2025-07-02 18:00:00,109501.26,109501.26,109552.68,109542.75,37708305.06666667
2025-07-02 18:01:00,109539.01,109427.1,109539.01,109427.1,37708305.06666667
2025-07-02 18:02:00,109402.68,109365.42,109473.05,109461.05,37835812.97777778
2025-07-02 18:03:00,109463.2,109434.2,109469.94,109450.47,37773986.13333333
2025-07-02 18:04:00,109429.41,109355.21,109436.05,109382.24,37773986.13333333
2025-07-02 18:05:00,109380.96,109355.88,109380.96,109368.21,37819906.844444446
2025-07-02 18:06:00,109340.03,109330.61,109371.6,109358.68,38499276.8
2025-07-02 18:07:00,109358.67,109307.52,109358.67,109330.6,38463357.155555554
2025-07-02 18:08:00,109330.6,109284.03,109330.6,109295.67,38463357.155555554
2025-07-02 18:09:00,109295.67,109276.98,109314.2,109297.31,38523369.244444445
2025-07-02 18:10:00,109306.0,109305.99,109323.38,109312.14,38523369.244444445
2025-07-02 18:11:00,109319.02,109297.8,109329.28,109298.46,38495920.35555556
2025-07-02 18:12:00,109298.45,109282.54,109298.46,109298.46,37499084.8
2025-07-02 18:13:00,109334.0,109298.45,109334.0,109301.43,37386518.755555555
2025-07-02 18:14:00,109301.54,109301.53,109338.79,109325.56,37445105.777777776
2025-07-02 18:15:00,109325.57,109310.28,109326.13,109310.28,37936918.755555555
2025-07-02 18:16:00,109319.18,109299.98,109319.18,109300.0,37968625.777777776
2025-07-02 18:17:00,109299.99,109255.79,109299.99,109281.4,37993543.11111111
2025-07-02 18:18:00,109293.7,109281.41,109300.0,109300.0,37993543.11111111
2025-07-02 18:19:00,109300.0,109297.53,109321.26,109321.26,38663682.844444446
2025-07-02 18:20:00,109321.26,109306.02,109321.26,109310.01,38636248.177777775
2025-07-02 18:21:00,109309.76,109309.76,109325.0,109322.7,38636248.177777775
2025-07-02 18:22:00,109322.71,109310.55,109322.71,109314.83,38662985.95555556
2025-07-02 18:23:00,109312.21,109301.12,109312.21,109306.29,38703493.68888889
2025-07-02 18:24:00,109309.3,109309.3,109349.72,109349.72,38700836.97777778
2025-07-02 18:25:00,109349.73,109323.26,109349.73,109334.34,38711062.755555555
2025-07-02 18:26:00,109334.33,109323.72,109334.34,109332.91,38711062.755555555
2025-07-02 18:27:00,109339.34,109339.33,109355.18,109348.76,38698717.86666667
2025-07-02 18:28:00,109348.77,109348.77,109350.92,109350.91,38698717.86666667
2025-07-02 18:29:00,109350.93,109335.03,109350.95,109335.04,38692821.333333336
2025-07-02 18:30:00,109330.6,109314.21,109330.6,109314.21,38693410.13333333
2025-07-02 18:31:00,109325.26,109306.0,109326.02,109326.01,38748711.822222225
2025-07-02 18:32:00,109324.69,109324.69,109341.49,109341.49,38740718.93333333
2025-07-02 18:33:00,109337.79,109337.78,109404.4,109390.31,38731958.04444444
2025-07-02 18:34:00,109396.42,109394.91,109448.83,109448.83,38043793.06666667
2025-07-02 18:35:00,109453.07,109437.5,109473.05,109473.05,38043793.06666667
2025-07-02 18:36:00,109455.72,109433.99,109455.72,109433.99,38735684.266666666
2025-07-02 18:37:00,109428.97,109411.96,109428.97,109411.96,38735684.266666666
2025-07-02 18:38:00,109411.96,109407.79,109430.44,109430.43,37937780.62222222
2025-07-02 18:39:00,109406.46,109383.98,109406.46,109383.98,38044600.88888889
2025-07-02 18:40:00,109359.37,109294.62,109359.37,109294.62,38044600.88888889
2025-07-02 18:41:00,109294.63,109239.79,109296.02,109239.79,37999018.666666664
2025-07-02 18:42:00,109225.56,109206.85,109239.79,109206.85,38329036.8
2025-07-02 18:43:00,109197.28,109197.28,109238.22,109238.21,38193277.155555554
2025-07-02 18:44:00,109238.21,109229.03,109290.0,109229.03,38193277.155555554
2025-07-02 18:45:00,109228.97,109197.27,109228.97,109201.39,38295631.64444444
2025-07-02 18:46:00,109184.59,109157.43,109184.9,109157.43,38266854.4
2025-07-02 18:47:00,109162.12,109147.38,109189.09,109189.09,37591617.42222222
2025-07-02 18:48:00,109205.46,109186.0,109221.84,109215.18,38343583.28888889
2025-07-02 18:49:00,109215.17,109190.5,109215.17,109190.5,38307859.91111111
2025-07-02 18:50:00,109190.5,109182.62,109190.5,109182.64,38307859.91111111
2025-07-02 18:51:00,109190.5,109190.5,109197.27,109196.3,38678348.8
2025-07-02 18:52:00,109197.27,109184.91,109197.27,109193.06,38782182.4
2025-07-02 18:53:00,109184.92,109164.09,109184.92,109167.5,38767291.733333334
2025-07-02 18:54:00,109174.15,109170.44,109177.63,109170.44,38783761.06666667
2025-07-02 18:55:00,109169.4,109169.4,109184.0,109177.63,38737174.755555555
2025-07-02 18:56:00,109171.36,109171.36,109171.53,109171.53,38737174.755555555
2025-07-02 18:57:00,109170.12,109159.58,109175.0,109168.51,38737686.755555555
2025-07-02 18:58:00,109175.56,109175.56,109197.27,109194.12,38737686.755555555
2025-07-02 18:59:00,109199.94,109192.39,109199.95,109194.86,38767843.55555555
2025-07-02 19:00:00,109194.85,109184.46,109226.53,109184.46,38092959.28888889
2025-07-02 19:01:00,109174.29,109164.53,109175.92,109164.57,38752164.97777778
2025-07-02 19:02:00,109164.63,109160.22,109171.41,109160.42,38094995.91111111
2025-07-02 19:03:00,109160.52,109160.52,109213.65,109201.24,38690505.95555556
2025-07-02 19:04:00,109201.33,109174.0,109206.44,109174.0,38690505.95555556
2025-07-02 19:05:00,109186.84,109158.0,109186.84,109158.0,38702520.88888889
2025-07-02 19:06:00,109172.8,109164.63,109179.99,109179.99,38702520.88888889
2025-07-02 19:07:00,109179.98,109168.02,109179.99,109168.02,38697671.11111111
2025-07-02 19:08:00,109168.01,109136.0,109168.01,109136.0,38702017.42222222
2025-07-02 19:09:00,109129.67,109129.56,109147.48,109147.48,37997348.97777778
2025-07-02 19:10:00,109147.47,109147.47,109173.41,109173.41,37997348.97777778
2025-07-02 19:11:00,109161.84,109137.27,109168.64,109137.28,38669949.155555554
2025-07-02 19:12:00,109137.27,109130.0,109156.32,109147.59,38684105.95555556
2025-07-02 19:13:00,109158.52,109119.0,109158.52,109140.25,38684105.95555556
2025-07-02 19:14:00,109142.49,109116.0,109172.66,109165.95,38691805.86666667
2025-07-02 19:15:00,109172.5,109172.5,109177.27,109177.27,38689848.88888889
2025-07-02 19:16:00,109172.68,109152.7,109172.68,109152.7,38689848.88888889
2025-07-02 19:17:00,109137.96,109113.61,109137.96,109113.62,38664627.2
2025-07-02 19:18:00,109113.5,109112.09,109113.5,109112.1,38664783.64444444
2025-07-02 19:19:00,109112.1,109076.06,109123.0,109076.96,38692693.333333336
2025-07-02 19:20:00,109085.0,109052.48,109085.0,109055.16,38687587.55555555
2025-07-02 19:21:00,109057.59,109054.08,109072.11,109066.52,38687587.55555555
2025-07-02 19:22:00,109080.28,109057.34,109080.29,109061.7,38708528.35555556
2025-07-02 19:23:00,109063.86,109056.01,109063.86,109056.01,38668168.53333333
2025-07-02 19:24:00,109056.01,109034.74,109056.01,109052.31,38703249.06666667
2025-07-02 19:25:00,109041.44,109039.42,109043.04,109043.04,38703249.06666667
2025-07-02 19:26:00,109043.04,109031.0,109047.15,109031.0,37980344.88888889
2025-07-02 19:27:00,109047.14,108990.24,109047.14,108999.99,38051564.08888889
2025-07-02 19:28:00,109000.0,109000.0,109039.4,109023.05,38051564.08888889
2025-07-02 19:29:00,109014.87,109006.68,109014.87,109012.28,38024254.57777778
2025-07-02 19:30:00,109012.28,109012.28,109054.49,109043.29,38713844.62222222
2025-07-02 19:31:00,109043.59,109039.99,109052.34,109040.1,38713844.62222222
2025-07-02 19:32:00,109037.29,109006.69,109037.29,109006.69,38710596.266666666
2025-07-02 19:33:00,109006.68,109004.07,109006.69,109004.07,38724889.6
2025-07-02 19:34:00,109004.08,108998.5,109025.0,108998.5,38060077.51111111
2025-07-02 19:35:00,109005.19,108987.45,109005.19,108987.46,38764504.177777775
2025-07-02 19:36:00,108987.46,108982.45,109006.68,109006.68,38764504.177777775
2025-07-02 19:37:00,109010.0,108973.97,109020.48,108973.97,38712001.42222222
2025-07-02 19:38:00,108973.96,108931.13,108973.96,108931.13,38748481.42222222
2025-07-02 19:39:00,108931.12,108907.77,108931.12,108907.77,38741998.93333333
2025-07-02 19:40:00,108903.91,108892.58,108903.91,108899.01,38741998.93333333
2025-07-02 19:41:00,108886.59,108813.46,108886.59,108813.46,38752386.844444446
2025-07-02 19:42:00,108813.48,108781.32,108822.16,108787.23,38794026.666666664
2025-07-02 19:43:00,108781.32,108772.81,108797.27,108795.0,38773543.822222225
2025-07-02 19:44:00,108794.99,108775.95,108794.99,108775.95,38773543.822222225
2025-07-02 19:45:00,108848.98,108844.5,108891.64,108858.64,38136257.42222222
2025-07-02 19:46:00,108843.67,108805.44,108843.67,108836.75,38078725.68888889
2025-07-02 19:47:00,108829.92,108821.93,108870.0,108870.0,38078725.68888889
2025-07-02 19:48:00,108892.58,108850.0,108899.4,108850.0,38150089.95555556
2025-07-02 19:49:00,108850.01,108850.0,108880.4,108880.4,38100377.6
2025-07-02 19:50:00,108860.92,108802.0,108860.92,108805.5,38100377.6
2025-07-02 19:51:00,108811.15,108811.15,108854.35,108846.23,39003315.2
2025-07-02 19:52:00,108838.08,108838.08,108839.9,108839.87,39015239.11111111
2025-07-02 19:53:00,108839.86,108839.86,108859.59,108859.59,38888342.755555555
2025-07-02 19:54:00,108859.58,108859.58,108890.0,108890.0,39024750.93333333
2025-07-02 19:55:00,108889.99,108880.71,108892.42,108880.72,39001045.333333336
2025-07-02 19:56:00,108880.73,108854.08,108880.73,108854.09,38360248.88888889
2025-07-02 19:57:00,108854.08,108840.84,108854.09,108842.03,39035537.06666667
2025-07-02 19:58:00,108844.77,108843.84,108850.96,108850.96,39035537.06666667
2025-07-02 19:59:00,108850.96,108850.96,108892.6,108889.12,39067923.91111111
2025-07-02 20:00:00,108887.03,108887.03,108940.78,108933.83,39067923.91111111
2025-07-02 20:01:00,108960.17,108888.48,108971.12,108888.49,39061566.57777778
2025-07-02 20:02:00,108884.52,108884.51,108931.91,108931.38,39057476.266666666
2025-07-02 20:03:00,108934.12,108934.12,109017.85,109017.85,38313770.666666664
2025-07-02 20:04:00,109020.33,109014.87,109036.82,109016.39,38313770.666666664
2025-07-02 20:05:00,109002.17,108982.15,109037.96,109007.57,39107131.733333334
2025-07-02 20:06:00,108966.3,108966.3,108998.63,108977.93,39107131.733333334
2025-07-02 20:07:00,108968.42,108968.42,109000.0,108980.76,39064783.64444444
2025-07-02 20:08:00,108980.77,108980.77,109012.31,109011.91,39010432.0
2025-07-02 20:09:00,109031.22,108998.51,109042.12,109042.12,39140147.2
2025-07-02 20:10:00,109033.9,109015.56,109033.9,109033.69,38451626.666666664
2025-07-02 20:11:00,109027.34,108975.71,109027.34,108984.0,38451626.666666664
2025-07-02 20:12:00,108981.92,108955.12,108981.92,108955.14,38436050.48888889
2025-07-02 20:13:00,108958.39,108914.27,108958.39,108914.28,38436050.48888889
2025-07-02 20:14:00,108920.7,108920.7,108958.39,108958.28,38480335.64444444
2025-07-02 20:15:00,108940.19,108940.18,108966.76,108966.39,38761196.08888889
2025-07-02 20:16:00,108951.58,108951.57,108993.55,108993.54,38761196.08888889
2025-07-02 20:17:00,108993.34,108974.83,108999.77,108992.48,38114136.177777775
2025-07-02 20:18:00,108990.8,108940.43,108993.55,108940.44,38523525.68888889
2025-07-02 20:19:00,108941.88,108873.43,108952.24,108873.43,38520954.31111111
2025-07-02 20:20:00,108873.35,108873.35,108930.61,108906.1,38570177.42222222
2025-07-02 20:21:00,108897.94,108832.61,108939.0,108832.61,39267188.62222222
2025-07-02 20:22:00,108825.01,108769.4,108825.01,108805.64,39267188.62222222
2025-07-02 20:23:00,108805.63,108766.82,108844.44,108844.44,39207668.62222222
2025-07-02 20:24:00,108844.43,108844.43,108898.41,108858.79,39295416.88888889
2025-07-02 20:25:00,108858.78,108805.44,108858.78,108805.44,38504925.86666667
2025-07-02 20:26:00,108804.92,108804.92,108878.17,108821.76,38597583.64444444
2025-07-02 20:27:00,108817.32,108797.28,108824.03,108824.03,38560187.733333334
2025-07-02 20:28:00,108837.29,108837.29,108881.95,108881.94,38506572.8
2025-07-02 20:29:00,108881.95,108881.49,108924.51,108923.59,38506572.8
2025-07-02 20:30:00,108924.5,108867.61,108924.5,108882.01,38600558.93333333
2025-07-02 20:31:00,108879.55,108869.66,108918.94,108918.94,38565680.35555556
2025-07-02 20:32:00,108881.6,108832.57,108881.6,108832.58,38654720.0
2025-07-02 20:33:00,108861.0,108821.96,108861.0,108828.19,38622199.46666667
2025-07-02 20:34:00,108832.64,108808.18,108840.73,108821.91,38708935.11111111
2025-07-02 20:35:00,108821.9,108813.04,108919.37,108913.12,38709674.666666664
2025-07-02 20:36:00,108913.12,108870.42,108914.4,108870.42,39369352.53333333
2025-07-02 20:37:00,108865.25,108842.95,108886.22,108871.1,38712479.28888889
2025-07-02 20:38:00,108868.13,108868.12,108886.23,108874.0,39383907.55555555
2025-07-02 20:39:00,108884.44,108878.91,108884.45,108882.38,39355872.71111111
2025-07-02 20:40:00,108883.28,108883.28,108923.52,108923.52,39355872.71111111
2025-07-02 20:41:00,108946.09,108946.09,108974.8,108974.79,38620487.11111111
2025-07-02 20:42:00,108980.38,108980.38,109025.69,109005.8,39350570.666666664
2025-07-02 20:43:00,109014.73,109000.01,109017.35,109005.8,38667377.777777776
2025-07-02 20:44:00,109034.77,109034.77,109137.98,109130.49,38709020.44444445
2025-07-02 20:45:00,109136.26,109070.51,109136.26,109070.51,38586379.37777778
2025-07-02 20:46:00,109055.77,108988.0,109063.94,109063.84,38586379.37777778
2025-07-02 20:47:00,109058.39,109058.39,109109.27,109109.26,38298094.93333333
2025-07-02 20:48:00,109121.2,109107.45,109121.21,109107.45,37189643.37777778
2025-07-02 20:49:00,109107.44,109071.95,109117.74,109071.95,38216772.266666666
2025-07-02 20:50:00,109069.79,109051.9,109085.21,109051.92,39052148.62222222
2025-07-02 20:51:00,109051.91,109023.02,109057.44,109026.14,39052148.62222222
2025-07-02 20:52:00,109043.81,109043.81,109047.47,109047.47,39026082.13333333
2025-07-02 20:53:00,109050.6,108979.76,109050.6,109030.0,38989229.51111111
2025-07-02 20:54:00,109031.17,108990.33,109031.17,108990.81,39453263.64444444
2025-07-02 20:55:00,108990.33,108978.76,108990.81,108990.81,39456523.37777778
2025-07-02 20:56:00,109004.13,108957.6,109012.31,108957.6,39456523.37777778
2025-07-02 20:57:00,108957.61,108938.78,108977.22,108977.22,38986274.13333333
2025-07-02 20:58:00,108967.34,108967.34,108967.37,108967.37,38986274.13333333
2025-07-02 20:59:00,108967.36,108967.36,108978.21,108978.21,39461788.44444445
2025-07-02 21:00:00,108978.21,108954.52,108978.22,108954.53,39461788.44444445
2025-07-02 21:01:00,108946.96,108909.72,108968.0,108909.72,39409661.155555554
2025-07-02 21:02:00,108921.08,108870.17,108921.08,108870.17,39409661.155555554
2025-07-02 21:03:00,108870.17,108855.25,108906.31,108906.31,39405983.28888889
2025-07-02 21:04:00,108922.0,108906.31,108938.78,108938.78,39405983.28888889
2025-07-02 21:05:00,108943.51,108939.68,108987.69,108939.68,39403491.55555555
2025-07-02 21:06:00,108939.68,108911.63,108939.68,108930.33,39341070.222222224
2025-07-02 21:07:00,108930.33,108918.5,108938.78,108923.8,39316297.95555556
2025-07-02 21:08:00,108917.22,108917.22,108987.61,108987.61,39316297.95555556
2025-07-02 21:09:00,108982.44,108930.0,109016.03,108966.72,39329937.06666667
2025-07-02 21:10:00,108966.72,108956.7,108977.85,108976.96,39306675.2
2025-07-02 21:11:00,108959.56,108959.56,108983.21,108969.53,39308979.2
2025-07-02 21:12:00,108974.13,108959.58,108984.03,108984.02,39355377.777777776
2025-07-02 21:13:00,109012.28,109007.18,109019.64,109018.83,39316181.333333336
2025-07-02 21:14:00,109018.82,108975.45,109018.82,108975.45,39316181.333333336
2025-07-02 21:15:00,108975.45,108975.19,109015.84,108975.19,39316150.04444444
2025-07-02 21:16:00,109001.87,108983.12,109007.6,108986.86,39335324.44444445
2025-07-02 21:17:00,108986.86,108986.85,109017.57,109017.57,39275494.4
2025-07-02 21:18:00,109028.82,109003.31,109028.82,109005.09,39264603.02222222
2025-07-02 21:19:00,109013.39,109002.43,109057.92,109002.43,39264603.02222222
2025-07-02 21:20:00,109002.45,108982.14,109022.64,109008.85,39264603.02222222
2025-07-02 21:21:00,109009.43,109009.43,109087.46,109087.46,39277536.71111111
2025-07-02 21:22:00,109097.26,109089.84,109116.92,109102.07,39265934.222222224
2025-07-02 21:23:00,109103.11,109018.0,109139.66,109115.36,39284687.64444444
2025-07-02 21:24:00,109116.76,109087.78,109139.86,109087.78,38088661.333333336
2025-07-02 21:25:00,109095.0,109067.81,109123.96,109123.95,38807953.06666667
2025-07-02 21:26:00,109123.96,109123.96,109161.39,109150.42,39282904.177777775
2025-07-02 21:27:00,109140.0,109136.22,109156.91,109156.9,38521585.777777776
2025-07-02 21:28:00,109156.91,109147.75,109156.91,109148.6,38518599.11111111
2025-07-02 21:29:00,109148.62,109108.96,109148.62,109108.98,38563712.0
2025-07-02 21:30:00,109096.76,109078.16,109104.07,109103.8,38567890.48888889
2025-07-02 21:31:00,109103.8,109102.99,109164.34,109145.74,38567890.48888889
2025-07-02 21:32:00,109145.73,109111.26,109164.33,109111.26,38587275.37777778
2025-07-02 21:33:00,109111.26,109089.09,109111.26,109098.39,39281152.0
2025-07-02 21:34:00,109098.39,109047.58,109098.39,109047.58,38601298.48888889
2025-07-02 21:35:00,109054.06,109041.43,109068.15,109068.15,39254417.06666667
2025-07-02 21:36:00,109100.74,109037.24,109100.75,109037.24,39254417.06666667
2025-07-02 21:37:00,109037.23,109033.14,109060.68,109060.68,39278264.88888889
2025-07-02 21:38:00,109078.98,109047.59,109078.98,109060.18,39229004.8
2025-07-02 21:39:00,109083.5,109060.18,109083.5,109060.19,39229004.8
2025-07-02 21:40:00,109060.19,109060.19,109094.76,109087.86,39228950.755555555
2025-07-02 21:41:00,109087.85,109069.0,109088.52,109072.13,38546614.04444444
2025-07-02 21:42:00,109085.05,109063.95,109085.05,109076.33,38527186.48888889
2025-07-02 21:43:00,109074.77,109055.77,109074.78,109059.53,39235953.777777776
2025-07-02 21:44:00,109039.41,109019.49,109041.8,109041.79,38532073.244444445
2025-07-02 21:45:00,109041.44,109030.74,109047.34,109030.74,38504669.86666667
2025-07-02 21:46:00,109030.75,109021.56,109056.06,109044.48,39197095.822222225
2025-07-02 21:47:00,109047.77,109037.2,109051.0,109038.49,38496329.95555556
2025-07-02 21:48:00,109055.0,109026.56,109090.86,109090.86,38505753.6
2025-07-02 21:49:00,109081.84,109044.28,109081.84,109044.28,38509585.06666667
2025-07-02 21:50:00,109044.28,109044.28,109087.35,109087.35,39204511.28888889
2025-07-02 21:51:00,109100.0,109052.0,109100.0,109086.65,39204511.28888889
2025-07-02 21:52:00,109081.31,109080.33,109085.68,109080.33,39194294.04444444
2025-07-02 21:53:00,109082.44,109056.5,109083.73,109066.71,39171143.11111111
2025-07-02 21:54:00,109066.71,109063.94,109084.35,109063.94,39162638.222222224
2025-07-02 21:55:00,109047.58,109047.56,109051.2,109051.2,39162638.222222224
2025-07-02 21:56:00,109051.2,109051.2,109096.65,109096.65,39172175.64444444
2025-07-02 21:57:00,109096.66,109072.12,109096.66,109072.13,39129972.62222222
2025-07-02 21:58:00,109043.6,109043.6,109061.0,109051.19,39175037.155555554
2025-07-02 21:59:00,109051.21,109025.02,109051.21,109025.02,39204241.06666667
2025-07-02 22:00:00,109025.02,108975.19,109025.03,108975.19,39204241.06666667
2025-07-02 22:01:00,108965.79,108887.55,108965.79,108887.55,39203979.37777778
2025-07-02 22:02:00,108887.54,108853.73,108887.54,108881.59,39203979.37777778
2025-07-02 22:03:00,108865.64,108853.72,108926.2,108903.63,39191361.42222222
2025-07-02 22:04:00,108903.62,108881.58,108903.62,108881.59,39191361.42222222
2025-07-02 22:05:00,108881.59,108865.79,108901.32,108889.97,39157649.06666667
2025-07-02 22:06:00,108914.27,108870.49,108914.27,108897.92,39157649.06666667
2025-07-02 22:07:00,108897.93,108889.76,108906.11,108889.77,38437742.93333333
2025-07-02 22:08:00,108889.77,108853.73,108896.44,108853.73,38452041.95555556
2025-07-02 22:09:00,108874.14,108855.62,108874.14,108873.3,38493872.35555556
2025-07-02 22:10:00,108873.3,108850.0,108873.3,108850.01,38493872.35555556
2025-07-02 22:11:00,108850.0,108850.0,108860.95,108860.95,38477161.244444445
2025-07-02 22:12:00,108860.94,108850.02,108860.94,108850.02,38501091.55555555
2025-07-02 22:13:00,108850.01,108850.01,108870.72,108863.99,38441079.46666667
2025-07-02 22:14:00,108863.98,108850.02,108880.83,108878.78,38456726.755555555
2025-07-02 22:15:00,108878.78,108850.03,108878.78,108850.03,38463206.4
2025-07-02 22:16:00,108850.03,108843.0,108866.79,108866.79,38478677.333333336
2025-07-02 22:17:00,108857.33,108838.08,108859.06,108838.08,38053336.177777775
2025-07-02 22:18:00,108839.52,108824.99,108855.5,108825.0,38053336.177777775
2025-07-02 22:19:00,108821.76,108780.97,108821.76,108783.54,38048978.48888889
2025-07-02 22:20:00,108783.54,108773.05,108842.15,108806.19,38434261.333333336
2025-07-02 22:21:00,108806.18,108789.12,108806.18,108789.12,38434261.333333336
2025-07-02 22:22:00,108789.13,108700.0,108789.13,108700.0,38459090.48888889
2025-07-02 22:23:00,108700.01,108653.89,108719.03,108665.59,38408152.177777775
2025-07-02 22:24:00,108685.24,108685.24,108722.9,108720.42,38408152.177777775
2025-07-02 22:25:00,108708.06,108708.06,108751.31,108738.56,39080007.11111111
2025-07-02 22:26:00,108738.55,108729.15,108772.51,108745.47,39117502.57777778
2025-07-02 22:27:00,108741.3,108686.64,108741.3,108724.07,39117502.57777778
2025-07-02 22:28:00,108724.07,108624.14,108724.07,108643.23,38469367.46666667
2025-07-02 22:29:00,108655.8,108649.02,108663.95,108651.92,38469367.46666667
2025-07-02 22:30:00,108657.31,108647.66,108695.8,108647.66,38482946.844444446
2025-07-02 22:31:00,108647.65,108631.36,108672.1,108672.1,38379508.62222222
2025-07-02 22:32:00,108677.0,108662.32,108685.26,108662.32,38467714.844444446
2025-07-02 22:33:00,108662.74,108623.21,108662.74,108623.21,38475616.71111111
2025-07-02 22:34:00,108631.24,108615.41,108655.41,108649.32,38461064.53333333
2025-07-02 22:35:00,108662.73,108660.0,108662.74,108660.0,38461064.53333333
2025-07-02 22:36:00,108660.0,108660.0,108690.73,108672.37,39116285.155555554
2025-07-02 22:37:00,108661.8,108661.79,108661.8,108661.79,39124016.35555556
2025-07-02 22:38:00,108661.8,108661.8,108670.58,108661.81,39124662.04444444
2025-07-02 22:39:00,108661.81,108623.82,108661.81,108638.89,38417339.733333334
2025-07-02 22:40:00,108638.89,108626.67,108661.82,108628.61,38417339.733333334
